idx,text,true_label,pred_label,max_prob,pred_prob,centroid_score
1722,"It is _<LOC>_ that lies stretched out there upon her hills, in all her visible greatness and claims to reverence; it is <LOC> with her Capitolian crown, forth from which the Roman matron steps, and with no softer cushion than the flint, in the dust at the rebel's feet, kneels '_to show_'--as she tells us--to show as clearly as the conditions of the exhibition allow it to be exhibited, DUTY as mistaken,--'_as_ mistaken,'--_all the while_ between _the child_ and _parent_. It is <LOC> that stoops; it is <ORG> doing obeisance to the mole-hill; it is the divineness of the universal law--the _formal_ law in man--that is prostrate and suppliant in her person; and the Poet exhausts even his own powers of expression, and grows inarticulate at last, in seeking to convey his sense of this ineffable, impossible, historical pretension. It is as 'if <ORG> to a <ORG> should _in supplication nod_; it is as if _the pebbles_ on the hungry beach should _fillip the stars_; as if _the mutinous winds_ should strike the proud cedars against the fiery sun, _murdering impossibility_, to make what _can not be_, slight work,'--what can not _be_. That was the spectacle of the play, and that was the world's spectacle when the play was written. <PER>, worse; a thousandfold more wild and pitiful, and confounding to the intellect, and revolting to its sensibilities, was the spectacle that the <ORG> offered then to the philosophic eye. The Poet has all understated his great case. He has taken the pattern-man in the private affections, the noble man of mere instinct and passion, and put _him_ in the chair of state;--the man whom nature herself had chosen and anointed, and crowned with kingly graces. 'As waves before a vessel under sail So men obeyed him, and fell below his stern,' 'If he would but incline to the people, there never was a worthier man.' Not to the natural private affections and instincts, touched with the nobility of human sense,--not to the loyalty of the husband,--not to the filial reverence and duty of the son, true to that private and personal relationship at least; not to the gentleness of the patrician, true to that private patricianship also, must <LOC> owe her _weal_--such weal as she could beg and wheedle from her lord and ruler then. Not from the conquering hero with his fresh oakleaf on his brow, and the command of the god who led him in his speech and action,--and not from his lineal successor merely, must <LOC> beg her welfare then.",unknown,EdgarAllanPoe,0.9392828941345215,0.9392828941345215,-1.932618498802185
1723,"Your <TIME> will pass in dread and misery, and soon the bolt will fall which must ravish from you your happiness for ever. Are you to be happy while I grovel in the intensity of my wretchedness? You can blast my other passions, but revenge remains—revenge, henceforth dearer than light or food! I may die, but <NUM> you, my tyrant and tormentor, shall curse the sun that gazes on your misery. Beware, for I am fearless and therefore powerful. I will watch with the wiliness of a snake, that I may sting with its venom. Man, you shall repent of the injuries you inflict.” “Devil, cease; and do not poison the air with these sounds of malice. I have declared my resolution to you, and I am no coward to bend beneath words. Leave me; I am inexorable.” “It is well. I go; but remember, I shall be with you on your wedding-night.” I started forward and exclaimed, “Villain! Before you sign my death-warrant, be sure that you are yourself safe.” I would have seized him, but he eluded me and quitted the house with precipitation. In <TIME> I saw him in his boat, which shot across the waters with an arrowy swiftness and was soon lost amidst the waves. All was again silent, but his words rang in my ears. I burned with rage to pursue the murderer of my peace and precipitate him into the ocean. I walked up and down my room hastily and perturbed, while my imagination conjured up <NUM> images to torment and sting me. Why had I not followed him and closed with him in mortal strife? But I had suffered him to depart, and he had directed his course towards the mainland. I shuddered to think who might be the next victim sacrificed to his insatiate revenge. And then I thought again of his words—“_I will be with you on your wedding-night._” That, then, was the period fixed for the fulfilment of my destiny. In <TIME> I should die and at once satisfy and extinguish his malice. The prospect did not move me to fear; yet when I thought of my beloved <PER>, of her tears and endless sorrow, when she should find her lover so barbarously snatched from her, tears, the first I had shed for <DATE>, streamed from my eyes, and I resolved not to fall before my enemy without a bitter struggle. The night passed away, and the sun rose from the ocean; my feelings became calmer, if it may be called calmness when the violence of rage sinks into the depths of despair.",unknown,EdgarAllanPoe,0.9815945625305176,0.9815945625305176,-1.4764456748962402
1724,"<NUM> of them who seemed to be the principal and the authority (whom, indeed, Mr. <PER> fancied he had seen somewhere before), was a small, sturdy fellow, with fine grey eyes, a square red tie and a square red beard, that he carried aggressively forward as if he defied anyone to pull it. The other kept so much in the background in comparison that he looked almost ghostly in his grey cloak or plaid, a tall, sallow, silent young man. The <NUM> <LOC> were interested in <DATE> swords. They were fastidious about them. They had a whole armoury of these weapons brought out and rolled clattering about the counter, until they found <NUM> of precisely the same length. Presumably they desired the exact symmetry for some decorative trophy. Even then they felt the points, poised the swords for balance and bent them in a circle to see that they sprang straight again; which, for decorative purposes, seems carrying realism rather far. “These will do,” said the strange person with the red beard. “And perhaps I had better pay for them at once. And as you are the challenger, Mr. <PER>, perhaps you had better explain the situation.” The tall <ORG> in grey took a step forward and spoke in a voice quite clear and bold, and yet somehow lifeless, like a man going through an ancient formality. “The fact is, Mr. <PER>, we have to place our honour in your hands. Words have passed between Mr. <PER> and myself on a grave and invaluable matter, which can only be atoned for by fighting. Unfortunately, as the police are in some sense pursuing us, we are hurried, and must fight now and without seconds. But if you will be so kind as to take us into your little garden and see far play, we shall feel how----” The shopman recovered himself from a stunning surprise and burst out: “Gentlemen, are you drunk? A duel! A duel in my garden. Go home, gentlemen, go home. Why, what did you quarrel about?” “We quarrelled,” said <PER>, in the same dead voice, “about religion.” The fat shopkeeper rolled about in his chair with enjoyment. “Well, this is a funny game,” he said. “So you want to commit murder on behalf of religion. Well, well my religion is a little respect for humanity, and----” “Excuse me,” cut in <PER>, suddenly and fiercely, pointing towards the pawnbroker's next door.",Chesterton,ArthurConanDoyle,0.9958134293556213,0.9958134293556213,-0.7189902067184448
1725,"In that pyramid of knowledges which the science of things constitutes; in that converging ascent to the original simplicity and identity of nature, beginning at that broad science which makes its base--the science of Natural History--beginning with the basis of the historical complexity and difference; in that pyramid of science, that new and solid pyramid, which the Inductive science--which the inquiry into causes that are operant in nature builds, this author will not stop, either on that broad field of the universal history of nature, which is the base of it, or on that <NUM> stage of the ascent which the platform of 'the physical causes' makes. The causes which lie next to our experience--the causes, which are variable and many, do not satisfy him. He gains that platform, and looks about him. He finds that even a diligent inquiry and observation _there_ would result in many new inventions beneficial to men; but the knowledge of these causes 'takes men in narrow and restrained paths'; he wants for the founding of his rule of art the cause which, under all conditions, secures the result, which gives the widest possible command of means. He refuses to accept of the physical causes as the bourne of his philosophy, in theory or practice. He looks with a great human scorn on all the possible arts and solutions which lie on _that_ platform, when the proposal is to stop his philosophy of speculation and practice _there_. It is not for the scientific arts, which that field of observation yields, that he begs leave to revive and _re-integrate_ the misapplied and abused name of _natural magic_, which, in the true sense, is but natural wisdom, or 'PRUDENCE.' He can hardly stop to indicate the results which the culture of that field _does_ yield for the relief of the human estate. His eye is uplifted to that new platform of a solid metaphysics, an historical metaphysics, which the inductive method builds. His eye is intent always on that higher stage of knowledge where that which is common to the sciences is found. He takes the other in passing only. Beginning with the basis of a new observation and history of nature, he will found a new metaphysics--an _objective_ metaphysics--the metaphysics of induction. His logic is but a preparation for _that_.",unknown,EdgarAllanPoe,0.9827154874801636,0.9827154874801636,-0.5711733102798462
1726,"She looked off a moment in thought, then rose, went into the house and upstairs to the <PER> room. The door was ajar. She could hear the boy sobbing. Entering, she saw him stretched on his cot, and she approached, drawing a chair beside it. Seating herself, she put a hand on his tightly doubled arm and looked at the averted, dark head, its face buried in the pillow. She spoke to him quietly: ""<PER>, I am going to do just as you plan and not ask you to go about with me any more, but I want you to remember all the time that I love you and am thinking of you, and knowing that better times are coming for you. No human being can have as much power over us as God has. He isn't going to forget His own children whom He has created. So the more you think about Him, knowing that He is all-powerful and all-loving, the sooner you will feel His help coming to you. We don't know just how or when, but be sure it will come if you won't listen to discouragement. Discouragement is like a cloud that hides the sun, and God is the sun of the whole universe. You are trying to hide away from Him when you weep and let thoughts of grief and despair come in."" Her voice carried through the nervous, dry sobs, and they lessened as she talked. When she finished, the dark head lay still on the pillow. She patted the thin arm. ""Now I will leave you, <PER>,"" she went on. ""Try to think about the Shepherd. 'The Lord is my shepherd, I shall not want.' Say that over and over to yourself, and know that it is true. <DATE> all these things that seem barriers to everything that you feel makes life worth living, will melt away. Think about it, and be hopeful, dear child. Remember I am in the house when you want me, and remember that I love to help you. Good-bye, dear."" She stooped over the averted face and kissed the boy's temple. Then she passed out and down the stairs. The answer to <PER>'s telegram came from her mother, and read as follows: Your father away on the yacht. Be cautious socially. No <PER> relatives or friends in this country. Letter follows. The letter did follow with great promptness. It was the old story of the worried hen who had hatched a duck. _My dear child_: You say you are feeling very well again, sleeping soundly and eating with good appetite.",unknown,ArthurConanDoyle,0.9902747869491577,0.9902747869491577,-1.04177725315094
1727,"Nor is it wonder if sometimes a _piece of history_ or other things are introduced by way of ornament, or if _the times_ of the action are confounded,' [the very likeliest thing in the world to happen; things are often 'forced in _time_' as he has given us to understand in complimenting a king's book where the person was absent but not the occasion], 'or if part of <NUM> fable be tacked to another, for all this must necessarily happen, as the fables were the invention of men who lived in _different ages_, and had _different views_, some of them being _ancient_, others more _modern_, some having an eye to _natural philosophy_, _others_ to _morality_ and _civil policy_.' This appears to be just the kind of criticism we happen to be in need of in conducting our present inquiry, and the passage which follows is not less to the purpose. For, having given some other reasons for this opinion he has expressed in regard to the concealed doctrine of the ancients, he concludes in this manner: 'But if any <NUM> shall, notwithstanding this, contend that allegories are always adventitious, and no way native or _genuinely_ contained in them, we _might here leave him undisturbed in the gravity of that judgment_, though we cannot but think it somewhat dull and phlegmatic, and, _if it were worth the trouble_, proceed to another _kind_ of argument.' And, apparently, the argument he proceeds to, is worth some trouble, since he takes pains to bring it out so cautiously, under so many different heads, with such iteration and fulness, taking care to insert it so many times in his work on <ORG>, and here producing it again in his Introduction to the Wisdom of the <ORG>, accompanied with a distinct assurance that it is _not_ the wisdom of the _ancients_ he is concerning himself about, and _their_ necessities and helps and instruments; though if any <NUM> persists in thinking that it _is_, he is not disposed to disturb him in the gravity of that judgment. He honestly thinks that they had indeed such intentions as those that he describes; but that is a question for the curious, and he has other work on hand; he happens to be one, whose views of learning and its uses, do not keep him long on questions of mere curiosity. It is with the <PER>, and not with the <LOC> that he has to deal; it is the present and the future, and not the past that he 'breaks his sleeps' for.",unknown,JaneAusten,0.858813464641571,0.858813464641571,-6.896267414093018
1730,"The astonishment which I had at <NUM> experienced on this discovery soon gave place to delight and rapture. After so much time spent in painful labour, to arrive at once at the summit of my desires was the most gratifying consummation of my toils. But this discovery was so great and overwhelming that all the steps by which I had been progressively led to it were obliterated, and I beheld only the result. What had been the study and desire of the wisest men since the creation of the world was now within my grasp. Not that, like a magic scene, it all opened upon me at once: the information I had obtained was of a nature rather to direct my endeavours so soon as I should point them towards the object of my search than to exhibit that object already accomplished. I was like the Arabian who had been buried with the dead and found a passage to life, aided only by <NUM> glimmering and seemingly ineffectual light. I see by your eagerness and the wonder and hope which your eyes express, my friend, that you expect to be informed of the secret with which I am acquainted; that cannot be; listen patiently until the end of my story, and you will easily perceive why I am reserved upon that subject. I will not lead you on, unguarded and ardent as I then was, to your destruction and infallible misery. Learn from me, if not by my precepts, at least by my example, how dangerous is the acquirement of knowledge and how much happier that man is who believes his native town to be the world, than he who aspires to become greater than his nature will allow. When I found so astonishing a power placed within my hands, I hesitated a long time concerning the manner in which I should employ it. Although I possessed the capacity of bestowing animation, yet to prepare a frame for the reception of it, with all its intricacies of fibres, muscles, and veins, still remained a work of inconceivable difficulty and labour. I doubted at <NUM> whether I should attempt the creation of a being like myself, or <NUM> of simpler organization; but my imagination was too much exalted by my <NUM> success to permit me to doubt of my ability to give life to an animal as complex and wonderful as man. The materials at present within my command hardly appeared adequate to so arduous an undertaking, but I doubted not that I should ultimately succeed.",unknown,EdgarAllanPoe,0.990811824798584,0.990811824798584,-0.7211138010025024
1731,"But all was not over with him in the old <LOC> yet--the present had still its chief tasks for him. The man who had 'achieved' his greatness, the chief who had made his way through such angry hosts of rivals, and through such formidable social barriers, from his little seat in the <PER> corner to a place in the state, so commanding, that even the jester, who was the 'Mr. <PER>' of that day, conceived it to be within the limits of his prerogative to call attention to it, and that too in 'the presence' itself --a place of command so acknowledged, that even the poet could call him in the ear of <LOC> 'her _most_ dear delight'--such a one was not going to give up so easily the game he had been playing here so long. He was not to be foiled with this great flaw in his fortunes even here; and though all his work appeared for the time to be undone, and though the eye that he had fastened on him was 'the eye' that had in it '<NUM> deaths.' It is this patient piecing and renewing of his broken webs, it is this <NUM> building up of his position rather than the <NUM>, that shows us what he is.",unknown,MarkTwain,0.9900909662246704,0.9900909662246704,-0.6403121948242188
1732,"For inasmuch as the real scope and main bearing of this proposition, though it is in fact _there_, is of course _not_ there, in any such form as to attract the particular attention of the monarch to whose eye the work is commended; and inasmuch as the new art of a scientific <ORG> is already put to its most masterly use in reserving that main design, for such as may find themselves able to receive it, of course, the need of any such invention is not apparent on the surface of the work, and the real significance of this new doctrine of Art and its radical relation to the new science, is also reserved for that class of readers who are able to adopt the rules of interpretation which the work itself lays down. Because the real applications of the New Logic could not yet be openly discussed, no one sees as yet, that there was, and had to be, a <ORG> to match it. For this author, who was not any less shrewd than the one whose methods we have just been observing a little, had also early discovered in the great personages of his time, a disposition to moderate his voice whenever he went to speak to them on matters of importance, in his natural key, for his voice too, was naturally loud, and high as he gives us to understand, though he '_could_ speak small like a woman'; he too had learned to take the tone _from the ear of him to whom he spake_, and he too had learned, that it was not enough merely to speak so as to make himself heard by those whom he wished to affect. He also had learned to speak according to the affair he had in hand, according to the purpose which he wished to accomplish. He also is of the opinion that different kinds of _audiences_ and different _times_, require different modes of speech, and though he found it necessary to compose his works in the style and language of his own time, he was confident that it was a language which would not remain in use for <DATE>; and he has therefore provided himself with another, more to his mind which he has taken pains to fold carefully within the other, and one which lie thinks will bear the wear and tear of those revolutions that he perceives to be imminent.",unknown,EdgarAllanPoe,0.9834296703338623,0.9834296703338623,-0.43183982372283936
1734,"At <TIME> the crews of <NUM> of ships issue in crowds from the dock gates to go to their dinner in the town. <TIME> is seized upon by multitudes of beggars to plant themselves against the outside of the walls, while others stand upon the curbstone to excite the charity of the seamen. The <NUM> time that I passed through this long lane of pauperism, it seemed hard to believe that such an array of misery could be furnished by any town in the world. Every variety of want and suffering here met the eye, and every vice showed here its victims. Nor were the marvelous and almost incredible shifts and stratagems of the professional beggars, wanting to finish this picture of all that is dishonorable to civilization and humanity. Old women, rather mummies, drying up with slow starving and age; young girls, incurably sick, who ought to have been in the hospital; sturdy men, with the gallows in their eyes, and a whining lie in their mouths; young boys, hollow-eyed and decrepit; and puny mothers, holding up puny babes in the glare of the sun, formed the main features of the scene. But these were diversified by instances of peculiar suffering, vice, or art in attracting charity, which, to me at least, who had never seen such things before, seemed to the last degree uncommon and monstrous. I remember <NUM> cripple, a young man rather decently clad, who sat huddled up against the wall, holding a painted board on his knees. It was a picture intending to represent the man himself caught in the machinery of some factory, and whirled about among spindles and cogs, with his limbs mangled and bloody. This person said nothing, but sat silently exhibiting his board. Next him, leaning upright against the wall, was a tall, pallid man, with a white bandage round his brow, and his face cadaverous as a corpse. He, too, said nothing; but with one finger silently pointed down to the square of flagging at his feet, which was nicely swept, and stained blue, and bore this inscription in chalk:— _“I have had no food for <DATE>; My wife and children are dying.”_ Further on lay a man with <NUM> sleeve of his ragged coat removed, showing an unsightly sore; and above it a label with some writing. In some places, for the distance of many rods, the whole line of flagging immediately at the base of the wall, would be completely covered with inscriptions, the beggars standing over them in silence.",HermanMelville,EdgarAllanPoe,0.9218244552612305,0.9218244552612305,-2.1349105834960938
1735,"And, indeed, unless a little of that same sagacity, which was employed so successfully in reducing the play of <PER> and Thisbe to the tragical capacities of <PER> court, had been put in requisition here, instead of that dead historical silence, which the world complains of so much, we might have been treated to some very lively historical details in this case, corresponding to other details which the literary history of the time exhibits, in the case of authors who came out in <TIME> in their own names, with precisely the same doctrines, which are taught here word for word, with impunity; and the question as to whether this Literary Shadow, this Name, this Veiled Prophet in <ORG>, ever had any flesh and blood belonging to him anywhere, (and from the tenor of his works, one might almost fancy sometimes that that might have been the case), this question would have come down to us experimentally and historically settled. For most unmistakeably, the claws of the young British lion are here, under these old Roman togas; and it became the 'masters' to consider with themselves, for there is, indeed, 'no more fearful wild fowl living' than your lion in such circumstances; and if he should happen to forget his part in any case, and 'roar too loud,' it would to a dead certainty 'hang them all.' But it was only the faint-hearted tailor who proposed to 'leave out the killing part.' <PER> sets aside this cowardly proposition. He has named the obstacles to be encountered only for the sake of magnifying the fertility of his invention in overcoming them. He has a device to make all even. 'Write me a prologue,' he says, 'and let the prologue seem to say, we will do no harm with our _swords_; and for the more assurance, tell them that _I, <PER>, am not_ <PER>, but _Bottom, the <ORG>; that will put them out of fear_.' And as to the lion, there must not only be 'another prologue, to tell that he is not a lion,' but 'you must name his name, and <NUM> his face must be seen through the lion's neck, and he himself must speak through, saying thus, or to the same _defect_, Ladies, or fair ladies, my life for yours. If you think I come hither as a lion, it were pity of my life.'",unknown,MarkTwain,0.49922555685043335,0.49922555685043335,-5.009854793548584
1736,"They are _abstract_ terms, and, of course, nobody need see that they are a different kind of abstraction from the old ones, that the grappling-hook on all particulars has been abstracted in them. Suppose <NUM> were to say, then, to resume, 'that motion tends to the preservation and benefit, either of _the universe_, as in the case of the motions of _resistance_ and _connection_, or of _extensive wholes_, as in the case of the motions of _the greater congregation_-- --REVOLUTION and ABHORRENCE of CHANGE, or of _particular forms_, as in the case of _the others_.' This looks a little like growing towards a point. We are apt to consider these motions in certain _specific_ forms, as they appear in those extensive wholes and larger congregations, which it is not necessary to name more particularly in this connection, though they are terms of a 'suggestive' character, to borrow the author's own expression, and belong properly to subjects which this author has just included in his system. But this is none other than his own philosophy which he seems to be criticising, and rating, and rejecting here so scornfully; but if we go on a little further, we shall find what the criticism amounts to, and that it is only the limitation of it to _the general statement_--that it is _the abstract_ form of it, which he complains of. He wishes to direct our attention to the fact, that he does not consider it good for anything in that general form in which he has put it in his Book of Learning. This is the deficiency which he is always pointing out in that work, because this is the deficiency which it has been his chief labour to supply. Till that defect, that grand defect which his philosophy exhibits, as it stands in his books of abstract science, is supplied--that defect to which, even in these works themselves, he is always directing our attention--he cannot, without self-contradiction, propound his philosophy to the world as a practical one, good for human relief. In order that it should accomplish the ends to which it is addressed, it is not enough, he tells us in so many words, to exhibit it in the abstract, in general terms, for these are but 'the husks and shells of sciences.' It must be brought down and applied to those artistic reformations which afflicted, oppressed human nature demands--to those artistic constructions to which human nature spontaneously, instinctively tends, and empirically struggles to achieve.",unknown,EdgarAllanPoe,0.957156777381897,0.957156777381897,-1.8093996047973633
1738,"An English writer (in a 'Letter to the Earl of Ellesmere,' published within <DATE>) has thought it not inconsistent with the fair-play, on which his country prides itself, to take to himself this lady's theory, and favour the public with it as his own original conception, without allusion to the author's prior claim. In reference to this pamphlet, she generously <PER> 'This has not been a selfish enterprise. It is not a personal concern. It is a discovery which belongs not to an individual, and not to a people. Its fields are wide enough and rich enough for us all; and he that has no work, and whoso will, let him come and labour in them. The field is the world's; and the world's work henceforth is in it. So that it be known in its real comprehension, in its true relations to the weal of the world, what matters it? So that the truth, which is dearer than all the rest--which abides with us when all others leave us, dearest then--so that the truth, which is neither yours nor mine, but yours _and_ mine, be known, loved, honoured, emancipated, mitred, crowned, adored--_who_ loses anything, that does not find it.' 'And what matters it,' says the philosophic wisdom, speaking in the abstract, 'what name it is proclaimed in, and what letters of the alphabet we know it by?--what matter is it, so that they _spell_ the name that is _good_ for ALL, and _good_ for _each_,'--for that is the REAL name here? Speaking on the author's behalf, however, I am not entitled to imitate her magnanimity; and, therefore, hope that the writer of the pamphlet will disclaim any purpose of assuming to himself, on the ground of a slight and superficial performance, the result which she has attained at the cost of many toils and sacrifices. And now, at length, after many delays and discouragements, the work comes forth. It had been the author's original purpose to publish it in <LOC>; for she wished her own country to have the glory of solving the enigma of those mighty dramas, and thus adding a new and higher value to the loftiest productions of the English mind. It seemed to her most fit and desirable, that <LOC>--having received so much from <LOC>, and returned so little--should do what remained to be done towards rendering this great legacy available, as its authors meant it to be, to all future time.",unknown,EdgarAllanPoe,0.9712623357772827,0.9712623357772827,-1.305793285369873
1739,"Now--why, you will go up to <ORG> in a motor--that is, if I can get hold of <PER> before somebody else grabs him. Lots of people know a good thing when they see it, and lots of people have seen the island."" The wharf was full of people to welcome the little steamer as it drew in, and there was a grand rush of passengers for the coveted motor. It seemed to <PER> that she heard her aunt's name on many lips, and <PER> found himself feeling responsible for the trunk checks of everybody who was seeking Miss <PER>. The upshot of it all was, by the time he had safeguarded the baggage of the arrivals and sent them on their way, he and <PER> were left to climb the road and pursue the walk toward home. ""Didn't that old hawk-nose say he was going to <PER>?"" ""It's a very good-looking nose,"" remarked <PER>. ""But so far as I could see, all your friends of the train were bound for the same place."" ""He'll be lucky,"" said <PER> viciously, ""if I don't put <LOC> green in his tea. Oh, what a beautiful view of the sea!"" she exclaimed as they reached the summit of the hill. They had not walked far when <PER> <ORG> came whirring back over the much-traveled road, and he turned around for them. ""After all,"" said <PER>, as the machine started back up the island, ""your lady of the blue veil should set off the affliction of <ORG>'s presence."" ""Did she come?"" asked <PER> delightedly. ""Yes, didn't you see me pack her in with the woman whose halo won't fit? The dull boy sat between them."" ""Well,"" said <PER>, ""then there's no great loss without some small gain."" When the motor reached the <LOC>, Miss <PER> was pleased with the way <PER> dropped her hat and jacket in the kitchen, and after drinking the one cup of cocoa upon which her aunt insisted, was ready to help her carry in the late supper for the new guests with whom <PER> sat down at table. <PER>, coming and going, tried to make out his status in the house. ""That Mr. <PER> you sent to meet me,"" she said to her aunt when the meal was over, ""told me he was your man-of-all-work. He don't act much like it."" ""<PER>, child,"" Miss <PER> laughed. ""He has been lately.",unknown,VirginiaWoolf,0.982828676700592,0.982828676700592,-0.5236063003540039
1740,"He will show how those dragon teeth and claws, that were just getting the steel into them, which would have armed that single will against the whole, and its _weal_, crumble for the lack of it; he will show us the new-fledged wings, with all their fresh gauds, collapsing and dissolving with that popular withdrawal. He will continue the process, till there is nothing left of all that gorgeous state pageant, which came in with the flourish of trumpets and the voice of the herald long and loud, and the echoing thunder of the commons, but a poor grub of a man, in his native conditions, a private citizen, denied even the common privilege of citizenship,--with only his wife and his mother and a friend or <NUM>, to cling to him,--turned out of the city gates, to seek his fortune. But that is the moment in which the Poet ventures to bring out a little more fully, in the form of positive statement, that latent affirmation, that definition of the true nobility which underlies all the play and glistens through it in many a fine, but hitherto, unnoticed point; that affirmation which all these negatives conclude in, that latent idea of the true personal greatness and its essential relation to the common-weal and the state, which is the predominant idea of the play, which shapes all the criticism and points all the satire of it. It is there that the true hero speaks out for a moment from the lips of that old military heroism, of a greatness which does not cease when the wings of state drop off from it, of an honour that takes no stain though all the human voices join to sully it,--the dignity that rises and soars and gains the point of immutability, when all the world would have it under foot. But in that nobility men need training,--_scientific training_. The instinctive, unartistic human growth, or the empirical unscientific arts of culture, give but a vulgar counterfeit of it, or at best a poor, sickly, distorted, convulsive, unsatisfactory type of it, for 'being gentle, wounded,'--(and it is gentility and nobility and the true aristocracy that we speak of here,)--'craves a NOBLE CUNNING;' so the old military chieftain tells us. It is a _cunning_ which his author does not put _him_ upon practising personally. Practically he represents another school of heroes. It is the _word_ of that higher heroism in which he was himself wanting, it is the criticism on his own part, it is the affirmation which all this grand historic negative is always pointing to, which the author borrows his lips to utter.",unknown,OscarWilde,0.9626222848892212,0.9626222848892212,-2.917341470718384
1741,"Well, the British van having nearly fetched up with the centre of the enemy—who, be it remembered, were then on the starboard tack—and <PER>’s centre and rear being yet becalmed under <PER> of the land—the question I ask you is, What should <PER> now do?” “Blaze away, by all means!” responded a rather confident reefer, who had zealously been observing the diagram. “But, sir, his centre and rear are still becalmed, and his van has not yet closed with the enemy.” “Wait till he _does_ come in range, and _then_ blaze away,” said the reefer. “Permit me to remark, Mr. <PER>, that ‘_blaze away_’ is not a strictly technical term; and also permit me to hint, Mr. <PER>, that you should consider the subject rather more deeply before you hurry forward your opinion.” This rebuke not only abashed Mr. <PER>, but for a time intimidated the rest; and the professor was obliged to proceed, and extricate the British fleet by himself. He concluded by awarding Admiral <PER> the victory, which must have been exceedingly gratifying to the family pride of the surviving relatives and connections of that distinguished hero. “Shall I clean the board, sir?” now asked Mr. <PER>, brightening up. “No, sir; not till you have saved that crippled French ship in the corner. That ship, young gentlemen, is the <ORG>: you perceive she is cut off from her consorts, and the whole British fleet is giving chase to her. Her bowsprit is gone; her rudder is torn away; she has <NUM> round shot in her hull, and <NUM> of her men are dead or dying. What’s to be done? the wind being at northeast by north?” “Well, sir,” said Mr. <PER>, a chivalric young gentleman from <LOC>, “I wouldn’t strike yet; I’d nail my colours to the main-royal-mast! I would, by <PER>!” “That would not save your ship, sir; besides, your main-mast has gone by the board.” “I think, sir,” said Mr. <PER>, a diffident youth, “I think, sir, I would haul back the fore-top-sail.” “And why so? of what service would _that_ be, I should like to know, Mr. <PER>?” “I can’t tell exactly; but I think it would help her a little,” was the timid reply.",HermanMelville,EdgarAllanPoe,0.9844175577163696,0.9844175577163696,-0.8990814089775085
1742,"Don't you think, grandpa, you _ought_ to put it back?” for to her great surprise her punctilious and particular relative was shaking the fine skirt about recklessly and examining it. “Here's a name,” he said, bringing his prize to <PER> and showing her an oblong bit of white cloth, much as tailors use inside dresses. “What do you make of it?” The child, disturbed by such daring, and dreading to see the owner of these splendid possessions scramble up the bank, looked reluctantly. The name was a long one, but so familiar that she recognized it at once. “<LOC>.” She lifted her eyes to her grandfather. “It's the same as ours.” “There isn't another <LOC> in Bel-Air,” returned the broker. “The fairies dropped this for you, I guess, <PER>. It certainly won't fit me. Let's try it on.” He slipped it over the head of the dazed child and hooked it around her waist. “'It fitted her exactly,'” murmured <PER>. “They always say so in fairy stories. “Look here,” said her grandfather. He put his hand into the stirrup and drew out a folded bit of paper. He handed it to the child, who began to wonder if she was dreaming. DEAR <ORG> (she read),--I believe you expected Divine Love to send you a horse. I have come to belong to you, and my name is STAR. It was astonishing what a large, round penmanship the pony possessed. There was no possibility of mistaking a word. <PER> read the note over twice as she stood there, the long, scant skirt, making her look tall. Mr. <PER> stood watching her. His part in the comedy was played. He waited. She looked up at him with eyes that seemed trying to comprehend a fact too large. “<PER>, have you given me this horse?” she asked solemnly, and he could see her hands beginning to tremble. “Oh, am _I_ to get some credit for this?” returned the broker, smiling and twisting his mustache. “I didn't expect that.” He knew her lack of motion would not last long, and was bracing himself for the attack when, to his surprise, she pulled up the impeding skirt and made a rush, not for him, but for the pony. Hiding her face on the creature's satin shoulder, she flung her arm around his throat, and seizing his rippling mane, sobbed as if her heart would break.",unknown,VirginiaWoolf,0.6334442496299744,0.6334442496299744,-4.547440528869629
1743,"<PER> mustered up a rabble of the most wicked and incorrigible rascals he could pick out, and put them altogether in a city which he had built for that purpose, which bore their name; I believe that they, even from vices, erected a government among them, and a commodious and just society.' 'Nothing presses so hard upon a state as innovation'; and let the reader note here, how the principle which has predominated historically in the English Revolution, the principle which the fine Frankish, <NUM> Gallic genius, with all its fire and artistic faculty, could not strike instinctively or empirically, in its political experiments--it is well to note, how this distinctive element of the _English_ Revolution--that revolution which is still in progress, with its remedial vitalities--already speaks beforehand, from the lips of this foreign Elizabethan Revolutionist. 'Nothing presses so hard upon a state as innovation; change only gives form to injustice and tyranny. WHEN ANY PIECE IS OUT OF ORDER IT MAY BE PROPPED, one may prevent and take care that the _decay and corruption_ NATURAL TO ALL THINGS, do not carry us too far from _our beginnings and principles_; but to undertake to found so great a mass anew, and to change the foundations of so vast a building, is for them to do who to _make clean, efface_, who would reform particular defects by a universal confusion, and cure diseases by _death_.' Surely, one may read in good <LOC> English passages which savor somewhat of this policy. One would say that the principle was in fact identical, as, for instance, in this case. 'Sir <PER> (who was always for moderate counsels), when one was speaking of such a reformation of <ORG>, as would in effect make it _no church_, said thus to him:--'Sir, the subject we talk of is the _eye_ of <LOC>, and if there be a speck or <NUM> in the eye, we endeavour to take them off; but he were a strange oculist who would pull out the eye.' [And here is another writer who seems to be taking, on this point and others, very much the same view of the constitution and vitality of states, about these times:-- He's a disease that must be cut away. Oh, he's a limb that has but a disease; Mortal to cut it off; to cure it, easy.]",unknown,MarkTwain,0.9766051769256592,0.9766051769256592,-2.8705973625183105
